"last_name, first_name","player_id","year","xwoba","exit_velocity_avg","launch_angle_avg","hard_hit_percent","sprint_speed",""
"Cabrera, Miguel","408234","2023",".301","89.1","7.4",37.6,"23.0",
"Cruz Jr., Nelson","443558","2023",".297","92.4","10.2",48,"24.7",
"Peralta, David","444482","2023",".309","89.3","8.2",44.2,"27.0",
"Longoria, Evan","446334","2023",".324","92.2","15.6",51.8,"26.2",
"Blackmon, Charlie","453568","2023",".339","86.4","18.1",31.5,"27.6",
"Maldonado, Martin","455117","2023",".267","88.4","18.1",40,"23.2",
"Solano, Donovan","456781","2023",".351","90.2","13.1",43.7,"25.4",
"McCutchen, Andrew","457705","2023",".353","89.6","12.3",44.6,"28.4",
"Turner, Justin","457759","2023",".336","89.5","16.5",39,"25.1",
"Votto, Joey","458015","2023",".298","89.3","13.9",39.7,"25.6",
"Andrus, Elvis","462101","2023",".267","87.5","5.5",31,"26.5",
"Santana, Carlos","467793","2023",".308","88.8","12.8",36.4,"25.9",
"Belt, Brandon","474832","2023",".336","88.7","19.8",40,"26.2",
"Gurriel, Yuli","493329","2023",".273","88.6","16.5",34.9,"27.2",
"Rojas, Miguel","500743","2023",".288","87.3","11",32,"26.4",
"Escobar, Eduardo","500871","2023",".244","86.3","14.4",30.6,"27.1",
"Pham, Tommy","502054","2023",".361","92.3","5.7",49.1,"27.8",
"Martinez, J.D.","502110","2023",".369","93.4","16.9",55.1,"26.1",
"Goldschmidt, Paul","502671","2023",".367","91.3","12.8",50.8,"26.4",
"Altuve, Jose","514888","2023",".331","86","11.4",31.4,"26.9",
"Segura, Jean","516416","2023",".281","88","2.9",38.8,"27.4",
"Marte, Starling","516782","2023",".312","88.2","6.3",39.5,"27.1",
"d'Arnaud, Travis","518595","2023",".326","90.7","10.3",42.8,"26.1",
"Donaldson, Josh","518626","2023",".325","92.1","11.7",51.3,"24.9",
"Freeman, Freddie","518692","2023",".408","90","15.2",42.2,"26.7",
"Grandal, Yasmani","518735","2023",".282","87.9","10.8",34.4,"22.8",
"Heyward, Jason","518792","2023",".319","87.7","15.4",37.4,"27.1",
"LeMahieu, DJ","518934","2023",".322","89.6","3.8",43,"25.6",
"Moustakas, Mike","519058","2023",".270","89","18",37.9,"25.1",
"Rizzo, Anthony","519203","2023",".319","90","17.8",37.5,"24.6",
"Stanton, Giancarlo","519317","2023",".325","93.3","12.5",48.4,"24.4",
"Perez, Salvador","521692","2023",".325","90.1","15.6",44,"24.2",
"Flores, Wilmer","527038","2023",".333","86.4","22",32.5,"24.4",
"Garcia, Avisail","541645","2023",".291","90.4","10.2",49.3,"28.3",
"Bethancourt, Christian","542194","2023",".266","88.6","11.3",40.8,"27.4",
"Perez, Carlos","542208","2023",".314","89.2","16",39.4,"24.6",
"Ozuna, Marcell","542303","2023",".396","91.8","15.6",49,"26.4",
"Ortega, Rafael","542364","2023",".283","86.8","10.6",26.8,"27.2",
"Aguilar, Jesus","542583","2023",".247","86.7","16.3",29.7,"22.8",
"Berti, Jon","542932","2023",".324","85.4","2.4",31.3,"29.3",
"Crawford, Brandon","543063","2023",".294","89.8","14",43,"25.8",
"Cron, C.J.","543068","2023",".332","87.7","12.8",40,"24.9",
"Gomes, Yan","543228","2023",".321","87.4","15.1",36.4,"26.2",
"Grossman, Robbie","543257","2023",".306","88.2","20.2",37.3,"27.8",
"Harrison, Josh","543281","2023",".278","86.6","10.7",25.9,"26.5",
"Hicks, Aaron","543305","2023",".282","85.3","12.6",29.4,"27.3",
"Higashioka, Kyle","543309","2023",".309","90.1","15.5",48.3,"25.6",
"Hosmer, Eric","543333","2023",".247","85.1","3.4",34.8,"24.9",
"McCann, James","543510","2023",".319","89.8","16.6",43.9,"26.1",
"Nola, Austin","543592","2023",".266","85.8","15",25.2,"26.3",
"Rendon, Anthony","543685","2023",".357","90.1","16.2",41.6,"26.5",
"Semien, Marcus","543760","2023",".333","88.4","19.1",37,"28.7",
"Springer III, George","543807","2023",".332","88.3","12",39.9,"27.8",
"Vazquez, Christian","543877","2023",".268","86.7","10",32.8,"25.0",
"Wong, Kolten","543939","2023",".262","85.6","14",27,"26.7",
"Vargas, Ildemaro","545121","2023",".303","87.1","4.1",31.3,"27.0",
"Grichuk, Randal","545341","2023",".323","89.6","14",45.3,"27.4",
"Trout, Mike","545361","2023",".389","91.9","19.3",51.9,"29.5",
"Harper, Bryce","547180","2023",".399","91.8","9.1",46.8,"27.6",
"Abreu, Jose","547989","2023",".314","89","10.8",41.6,"25.5",
"Diaz, Elias","553869","2023",".296","88.1","12.7",38.4,"25.0",
"Narvaez, Omar","553882","2023",".310","86","21",29.5,"24.4",
"Suarez, Eugenio","553993","2023",".324","90.3","18.9",43,"26.4",
"Urshela, Gio","570482","2023",".289","87.5","8.6",33.7,"26.2",
"Schoop, Jonathan","570731","2023",".276","89.4","11.2",38.6,"26.9",
"Arenado, Nolan","571448","2023",".320","88.8","16.9",38.1,"24.9",
"Barnhart, Tucker","571466","2023",".234","87","16.5",23.5,"23.3",
"Farmer, Kyle","571657","2023",".313","86.4","13.2",32.9,"26.5",
"Haniger, Mitch","571745","2023",".316","91","15.9",46.9,"26.7",
"Hernandez, Enrique","571771","2023",".272","87.8","17",33.7,"26.9",
"Maile, Luke","571912","2023",".315","87.7","14.7",33.6,"26.0",
"Muncy, Max","571970","2023",".364","91.2","21.7",46.6,"26.9",
"Myers, Wil","571976","2023",".249","87.6","11",29.6,"27.9",
"Pollock, AJ","572041","2023",".267","89.4","13",41.7,"28.8",
"Singleton, Jon","572138","2023",".298","88.9","17.5",43.5,"26.0",
"Taylor, Michael A.","572191","2023",".306","88.1","13.4",38,"28.7",
"Thompson, Trayce","572204","2023",".275","89.3","21.8",46.1,"27.3",
"Walker, Christian","572233","2023",".339","88","15.8",40.4,"26.4",
"Zunino, Mike","572287","2023",".240","85.9","15.1",34.9,"26.1",
"Carpenter, Matt","572761","2023",".309","87","24.4",31,"25.3",
"Dickerson, Corey","572816","2023",".288","88.1","9.4",27.4,"26.6",
"Yastrzemski, Mike","573262","2023",".325","90","19.6",44,"27.0",
"Contreras, Willson","575929","2023",".373","91.3","10.1",46.9,"26.7",
"Bryant, Kris","592178","2023",".323","85.7","14.4",31.5,"26.4",
"Canha, Mark","592192","2023",".323","87.9","13.1",36.7,"27.9",
"Castellanos, Nick","592206","2023",".320","88.9","14.4",43.2,"27.2",
"Drury, Brandon","592273","2023",".318","89.9","11.8",46.3,"27.0",
"Judge, Aaron","592450","2023",".461","97.6","20.4",64.2,"26.6",
"Machado, Manny","592518","2023",".332","91","15",45.9,"26.2",
"Pederson, Joc","592626","2023",".366","92.1","15.2",52.2,"26.4",
"Realmuto, J.T.","592663","2023",".334","89.8","16.7",43.3,"28.7",
"Renfroe, Hunter","592669","2023",".289","88.3","15",39.1,"26.8",
"Rosario, Eddie","592696","2023",".317","88.6","14.5",35.4,"27.9",
"Yelich, Christian","592885","2023",".358","91.7","3.5",50.1,"28.1",
"Merrifield, Whit","593160","2023",".276","85.1","14.4",24.3,"28.7",
"Bogaerts, Xander","593428","2023",".318","87.6","7.9",34.6,"27.7",
"Polanco, Jorge","593871","2023",".348","88.4","21.6",40.6,"27.6",
"Calhoun, Kole","594777","2023",".303","86.6","19.9",35.2,"25.0",
"Duvall, Adam","594807","2023",".304","88.8","28.9",39.1,"27.6",
"Kiermaier, Kevin","595281","2023",".300","86.7","5.6",33.2,"28.8",
"Wallach, Chad","595453","2023",".292","87.7","16.7",33,"24.2",
"Profar, Jurickson","595777","2023",".306","86.5","14.8",31.8,"25.6",
"Baez, Javier","595879","2023",".283","88","9.4",39.7,"28.1",
"Cave, Jake","595909","2023",".277","89.3","15.3",34.8,"27.6",
"Gallagher, Cam","595956","2023",".173","82.5","17.3",20.4,"25.4",
"Hedges, Austin","595978","2023",".253","87.2","15.4",31.1,"24.5",
"Lindor, Francisco","596019","2023",".346","91.2","19.2",43.9,"28.2",
"Odor, Rougned","596059","2023",".320","90.1","19.9",37.6,"26.9",
"Slater, Austin","596103","2023",".338","91.1","7.5",46.5,"27.7",
"Story, Trevor","596115","2023",".266","88.5","15.5",39.8,"28.8",
"Stubbs, Garrett","596117","2023",".207","83.4","22.4",17.6,"28.1",
"Vogelbach, Daniel","596129","2023",".324","91.7","14.5",50,"23.6",
"Sanchez, Gary","596142","2023",".340","90.1","16.5",44.6,"24.9",
"Kepler, Max","596146","2023",".362","91.9","14.7",47.9,"27.4",
"Choi, Ji Man","596847","2023",".349","93.4","11.9",59.2,"24.9",
"Bradley Jr., Jackie","598265","2023",".246","88.1","5.3",35.1,"27.1",
"Candelario, Jeimer","600869","2023",".318","88.3","14.1",36.4,"27.5",
"Urias, Ramon","602104","2023",".281","89.2","7.9",38.1,"26.7",
"Ahmed, Nick","605113","2023",".263","85.2","12.8",31.5,"28.1",
"Anderson, Brian","605119","2023",".316","87.6","9.9",37.1,"26.3",
"Barnes, Austin","605131","2023",".273","84.8","6.1",25.4,"26.5",
"Bell, Josh","605137","2023",".345","90.1","9.3",43,"25.9",
"Betts, Mookie","605141","2023",".407","92.4","20.6",48.5,"27.2",
"Caratini, Victor","605170","2023",".310","91.3","10.8",44.7,"25.0",
"Davis, J.D.","605204","2023",".323","91.1","7.8",45.2,"25.7",
"Castro, Harold","605612","2023",".263","86.2","10",28.7,"26.5",
"Arcia, Orlando","606115","2023",".307","88.2","5.4",41.1,"25.9",
"Tapia, Raimel","606132","2023",".301","85.4","1.6",34.5,"28.6",
"Hernandez, Teoscar","606192","2023",".336","91.3","12.3",49.4,"28.6",
"Marte, Ketel","606466","2023",".342","91.1","10.7",42.8,"27.6",
"Haase, Eric","606992","2023",".253","87.1","13.4",35.9,"28.0",
"Nimmo, Brandon","607043","2023",".355","91.8","12.2",47.9,"28.0",
"Peterson, Jace","607054","2023",".287","85.7","14.4",28.1,"28.0",
"Turner, Trea","607208","2023",".330","89.9","13",42.2,"30.3",
"Pillar, Kevin","607680","2023",".295","87.9","17.8",38.7,"28.2",
"Stallings, Jacob","607732","2023",".262","89.7","9.1",40.2,"23.6",
"Ramirez, Jose","608070","2023",".359","90","18",40.4,"27.8",
"Bregman, Alex","608324","2023",".351","88.6","17.6",38.2,"26.3",
"Gallo, Joey","608336","2023",".296","93","26.4",52.9,"26.5",
"Kelly, Carson","608348","2023",".245","86.8","15.6",33,"25.7",
"Seager, Corey","608369","2023",".412","93.3","13",53.2,"26.2",
"Winker, Jesse","608385","2023",".287","86.8","13.6",31.9,"23.5",
"Murphy, Tom","608596","2023",".351","89.5","13.7",44.7,"26.1",
"Jankowski, Travis","608671","2023",".302","85.4","8.1",25.5,"28.9",
"Refsnyder, Rob","608701","2023",".342","87.7","11.9",34.4,"27.1",
"Meneses, Joey","608841","2023",".288","89.4","9.4",41.7,"25.6",
"Swanson, Dansby","621020","2023",".345","89.3","13",39.7,"28.4",
"Newman, Kevin","621028","2023",".311","86.5","12",29.3,"28.0",
"Taylor, Chris","621035","2023",".312","86.2","21.5",37.4,"28.3",
"Correa, Carlos","621043","2023",".330","90.4","10.6",45.9,"26.6",
"Taylor, Tyrone","621438","2023",".304","87.7","18.2",39.5,"28.8",
"Buxton, Byron","621439","2023",".316","91.5","20.1",45.7,"29.3",
"Stewart, DJ","621466","2023",".339","89.9","16.5",44.3,"26.3",
"Ward, Taylor","621493","2023",".338","90.7","14.3",43.9,"28.0",
"Remillard, Zach","621545","2023",".219","85.7","11.9",20.4,"28.4",
"Wisdom, Patrick","621550","2023",".339","92.7","21.7",54.7,"27.7",
"Wendle, Joey","621563","2023",".263","89.2","3.8",39.4,"27.8",
"Olson, Matt","621566","2023",".391","93.7","16.1",55.5,"26.2",
"Duffy, Matt","622110","2023",".298","86.4","8.8",33.1,"27.0",
"Margot, Manuel","622534","2023",".301","87.9","10.5",37.8,"28.3",
"Reyes, Pablo","622569","2023",".310","88.1","14.7",36,"27.9",
"Mateo, Jorge","622761","2023",".289","88.4","10.4",38.5,"30.1",
"Ramirez, Harold","623912","2023",".319","89.1","6.1",40.7,"27.8",
"Santander, Anthony","623993","2023",".319","90.6","20.2",46,"26.7",
"Alonso, Pete","624413","2023",".368","89.5","18.2",40.1,"26.0",
"Arroyo, Christian","624414","2023",".273","86.3","11.1",32.7,"27.7",
"Biggio, Cavan","624415","2023",".314","88.4","15.7",33,"28.3",
"Conforto, Michael","624424","2023",".330","88.9","11.9",39.8,"26.1",
"Frazier, Adam","624428","2023",".301","85.7","15.2",23.4,"26.5",
"Trevino, Jose","624431","2023",".279","85.8","9.6",31.6,"24.4",
"McGuire, Reese","624512","2023",".242","84","2.8",27,"25.9",
"Soler, Jorge","624585","2023",".374","91.3","17.8",48,"26.6",
"Sosa, Edmundo","624641","2023",".296","86.8","13.8",32.2,"29.2",
"Ibanez, Andy","628451","2023",".331","89.1","12.9",42.9,"27.2",
"Cronenworth, Jake","630105","2023",".305","87.4","15.2",33.2,"28.3",
"Azocar, Jose","640492","2023",".308","87","12.5",26.4,"29.7",
"Anderson, Tim","641313","2023",".279","87.8","2",39.4,"27.2",
"Bauers, Jake","641343","2023",".336","89.1","13.8",48.7,"27.2",
"Bellinger, Cody","641355","2023",".327","87.9","17.2",31.4,"28.3",
"Calhoun, Willie","641432","2023",".305","90.7","11.9",42.6,"25.0",
"Crawford, J.P.","641487","2023",".340","88.3","15.1",36.2,"26.7",
"Davis, Jonathan","641505","2023",".292","84.4","7.1",23.1,"28.9",
"Delay, Jason","641511","2023",".263","83.8","12.3",23,"26.5",
"Fraley, Jake","641584","2023",".328","84.6","16.5",30.8,"28.0",
"Garver, Mitch","641598","2023",".365","90","20.5",42.1,"25.7",
"Guillorme, Luis","641645","2023",".236","85.9","11.8",25.6,"25.4",
"Hampson, Garrett","641658","2023",".291","86.6","11.8",28.3,"29.8",
"Heim, Jonah","641680","2023",".324","89.2","17.3",38.5,"25.8",
"Mancini III, Trey","641820","2023",".272","88.9","12.3",40.6,"25.4",
"McKinney, Billy","641856","2023",".346","89.1","12.2",41.1,"27.1",
"McMahon, Ryan","641857","2023",".335","90.8","9.7",44.2,"25.9",
"O'Neill, Tyler","641933","2023",".337","89.2","15",43.3,"28.5",
"Palacios, Joshua","641943","2023",".318","91.3","7.7",45.4,"28.2",
"Smith, Dominic","642086","2023",".320","86.3","12.8",30.8,"25.8",
"Tellez, Rowdy","642133","2023",".306","89.9","15.2",40.4,"23.4",
"Thaiss, Matt","642136","2023",".331","88.5","9.2",40.7,"24.6",
"Mejia, Francisco","642336","2023",".243","87.5","18.9",32.2,"26.2",
"Siri, Jose","642350","2023",".298","88.4","14.4",37.7,"29.8",
"Rosario, Amed","642708","2023",".305","88.3","7.6",39.4,"29.4",
"Adames, Willy","642715","2023",".335","87.4","18.2",36.5,"27.6",
"Estrada, Thairo","642731","2023",".292","85.9","10.8",33.7,"28.0",
"Wynns, Austin","642851","2023",".224","86.7","14.4",27.4,"24.7",
"Benintendi, Andrew","643217","2023",".310","86.6","14.5",27,"27.2",
"Cooper, Garrett","643265","2023",".318","89","13.3",41.1,"26.3",
"Dubon, Mauricio","643289","2023",".303","87","9.5",29.5,"28.1",
"Jansen, Danny","643376","2023",".316","88.3","19.7",37.4,"27.1",
"Kemp, Tony","643393","2023",".297","86.7","10",20.4,"26.1",
"Kiner-Falefa, Isiah","643396","2023",".295","88.8","7.2",39.2,"27.7",
"McNeil, Jeff","643446","2023",".294","86","14.4",27.4,"27.4",
"Tauchman, Mike","643565","2023",".345","88.4","8.1",40,"27.3",
"Chang, Yu","644374","2023",".258","88.8","9.8",38.4,"28.3",
"Albies, Ozzie","645277","2023",".340","88.7","16.6",39,"27.6",
"Robles, Victor","645302","2023",".322","86.7","9.9",30.1,"28.0",
"Herrera, Jose","645444","2023",".260","85.9","11.3",19.5,"25.4",
"Ford, Mike","645801","2023",".314","88.8","21",44.6,"24.5",
"Devers, Rafael","646240","2023",".380","93.1","12.4",55.1,"26.0",
"Naylor, Josh","647304","2023",".346","89.1","12.3",41.2,"25.8",
"Diaz, Aledmys","649557","2023",".271","87.8","11.3",33.5,"26.0",
"Urias, Luis","649966","2023",".297","84.9","14.7",30.1,"26.0",
"Arraez, Luis","650333","2023",".354","88.3","11.5",25.7,"26.1",
"Jimenez, Eloy","650391","2023",".314","90.9","5.7",46.8,"26.5",
"Torres, Gleyber","650402","2023",".362","89.7","15.1",40.3,"26.4",
"Castro, Willi","650489","2023",".304","86.5","15.1",31.8,"28.6",
"Diaz, Yandy","650490","2023",".383","93.4","5.7",54,"26.6",
"De La Cruz, Bryan","650559","2023",".331","89.9","11.8",42.5,"27.7",
"Rengifo, Luis","650859","2023",".323","89.1","11",36.9,"27.3",
"Pinto, Rene","650907","2023",".329","90.5","16.9",40.6,"26.9",
"Monasterio, Andruw","655316","2023",".308","88.8","17.7",33.5,"28.0",
"Adams, Riley","656180","2023",".281","89.9","18.1",41,"26.2",
"Chapman, Matt","656305","2023",".337","93.4","18.5",56.4,"28.5",
"Fairchild, Stuart","656413","2023",".314","85.9","14.3",29.7,"29.1",
"Garrett, Stone","656448","2023",".345","91.1","17.3",48.4,"28.5",
"Joe, Connor","656582","2023",".329","88.9","16.7",41.8,"27.1",
"McKinstry, Zach","656716","2023",".312","87.2","17.8",33.5,"28.5",
"Mullins II, Cedric","656775","2023",".289","88.9","21.6",37.1,"28.0",
"O'Hearn, Ryan","656811","2023",".324","91.9","12",51.5,"27.7",
"Rivera, Emmanuel","656896","2023",".312","90.7","11.2",46.3,"27.1",
"Schwarber, Kyle","656941","2023",".364","92.4","19",48.8,"25.0",
"Smith, Pavin","656976","2023",".328","89.9","13.8",41.8,"26.1",
"Thomas, Lane","657041","2023",".319","88.5","10.8",40.7,"29.3",
"Verdugo, Alex","657077","2023",".331","89.2","8.8",37.6,"27.3",
"Wong, Connor","657136","2023",".274","89.1","15.5",37.8,"28.3",
"DeJong, Paul","657557","2023",".278","85.5","16.8",33.2,"26.9",
"Laureano, Ramon","657656","2023",".307","88.2","12.9",35.9,"27.9",
"Sheets, Gavin","657757","2023",".267","88.1","16.9",32.5,"26.5",
"Olivares, Edward","658668","2023",".338","87.3","12.2",37.7,"28.6",
"Moncada, Yoan","660162","2023",".314","89.4","12.3",39,"26.4",
"Ohtani, Shohei","660271","2023",".426","94.4","13.2",54.2,"27.8",
"Acuna Jr., Ronald","660670","2023",".460","94.7","7.4",55.2,"28.0",
"Ruiz, Keibert","660688","2023",".322","87.4","15.3",31.9,"25.1",
"Montero, Elehuris","660707","2023",".254","88.3","9.9",44.3,"26.6",
"Gonzalez, Oscar","660757","2023",".271","88.5","6.4",40.6,"28.0",
"Sanchez, Jesus","660821","2023",".353","90.4","5.6",46.3,"27.5",
"Contreras, William","661388","2023",".335","91.3","4.7",48.7,"26.5",
"Varsho, Daulton","662139","2023",".302","87.8","20.5",36.1,"28.1",
"Perkins, Blake","663368","2023",".279","85.8","14.8",29.3,"30.0",
"Nootbaar, Lars","663457","2023",".356","89.1","7.2",37.8,"27.8",
"Nevin, Tyler","663527","2023",".305","89.3","13.7",38,"25.7",
"Hoerner, Nico","663538","2023",".310","86.6","10.5",33.4,"28.5",
"Riley, Austin","663586","2023",".365","92.3","13.5",49.2,"28.1",
"Madrigal, Nick","663611","2023",".294","86.2","3.7",27.5,"27.9",
"Larnach, Trevor","663616","2023",".323","90.1","17.5",49.6,"26.6",
"Mountcastle, Ryan","663624","2023",".356","91.4","12",44.9,"28.2",
"McKenna, Ryan","663630","2023",".276","91","13",40.2,"28.7",
"Hayes, Ke'Bryan","663647","2023",".324","92.2","13.2",48.3,"27.1",
"Tucker, Kyle","663656","2023",".386","90.2","14.8",45.9,"26.6",
"India, Jonathan","663697","2023",".339","89.5","15.2",38.6,"27.8",
"Raleigh, Cal","663728","2023",".330","89.5","20.3",41,"27.0",
"Fortes, Nick","663743","2023",".266","88.2","13.9",35,"27.6",
"Grisham, Trent","663757","2023",".322","90.3","18.3",40,"27.7",
"Vierling, Matt","663837","2023",".322","89.1","9.1",42.8,"29.1",
"Rivas III, Alfonso","663845","2023",".282","89.2","11.1",38.7,"26.9",
"Stephenson, Tyler","663886","2023",".314","89.4","8.9",43.5,"26.9",
"Rodgers, Brendan","663898","2023",".321","88.3","4.8",40.1,"26.3",
"Lowe, Nathaniel","663993","2023",".339","89.8","7.2",41.6,"27.3",
"Happ, Ian","664023","2023",".350","89.9","13",39,"27.7",
"France, Ty","664034","2023",".342","87.5","13.7",38.6,"25.0",
"Lowe, Brandon","664040","2023",".341","91.4","16",47.5,"27.3",
"Bader, Harrison","664056","2023",".291","85.9","17.8",31.7,"28.8",
"Haggerty, Sam","664059","2023",".324","85.9","12.1",26.7,"29.2",
"Moore, Dylan","664238","2023",".317","89","21.4",44.9,"27.7",
"Straw, Myles","664702","2023",".272","86.3","9.4",23.3,"29.2",
"Isbel, Kyle","664728","2023",".289","89.4","14.6",39.8,"27.6",
"Bohm, Alec","664761","2023",".343","89.4","11.1",41.7,"26.6",
"Wade Jr., LaMonte","664774","2023",".363","88.4","17.4",39.8,"26.0",
"Zavala, Seby","664874","2023",".246","87.5","14.9",36.7,"26.4",
"Brown, Seth","664913","2023",".322","90.5","16.4",46.5,"27.3",
"McCarthy, Jake","664983","2023",".293","85.3","7.5",23.7,"29.9",
"Clemens, Kody","665019","2023",".271","90.4","15.2",40.4,"27.6",
"Walsh, Jared","665120","2023",".225","86.1","18.4",32.2,"26.2",
"Maton, Nick","665155","2023",".285","86.1","18.2",31.5,"27.2",
"Pena, Jeremy","665161","2023",".305","88","5.5",35.8,"29.4",
"Tatis Jr., Fernando","665487","2023",".364","91.9","11",49.3,"29.3",
"Guerrero Jr., Vladimir","665489","2023",".375","92.1","10.5",49.2,"26.4",
"Soto, Juan","665742","2023",".408","93.2","6.7",55.3,"26.8",
"Taveras, Leody","665750","2023",".319","90.1","10.2",43.1,"29.1",
"Amaya, Miguel","665804","2023",".332","87","18.6",33.3,"26.0",
"Cabrera, Oswaldo","665828","2023",".259","87.8","13.4",32.5,"27.8",
"Valdez, Enmanuel","665839","2023",".305","87.5","10.2",33.7,"26.4",
"Chisholm Jr., Jazz","665862","2023",".307","90.3","10.7",41.8,"28.4",
"Ruiz, Esteury","665923","2023",".271","82.7","9.9",20,"29.7",
"Gimenez, Andres","665926","2023",".297","84.8","13.1",27,"29.2",
"Aranda, Jonathan","666018","2023",".276","89","8.4",43.9,"26.1",
"Fermin, Freddy","666023","2023",".333","89.9","11.7",42.7,"27.1",
"Jones, Nolan","666134","2023",".362","90.1","9.8",41.3,"28.4",
"Kirilloff, Alex","666135","2023",".334","88.6","12.4",37.7,"27.3",
"Lowe, Josh","666139","2023",".341","89.1","14.3",39.7,"28.8",
